date_raw,price_raw,volume_raw,case,date,price,volume,log_return,percent_return,absolute_return,big_move,rolling_average_14,rolling_volatility_30
Jun 22 2015 01: +0,0.03,60445,Chroma Case,2015-06-22,0.03,60445,0.0,0.0,0.0,False,0.03,197.3659945535212
Jun 23 2015 01: +0,0.03,55952,Chroma Case,2015-06-23,0.03,55952,0.0,0.0,0.0,False,0.03,189.98637626559602
Jun 24 2015 01: +0,0.03,62471,Chroma Case,2015-06-24,0.03,62471,0.0,0.0,0.0,False,0.03,187.9283129035456
Jun 25 2015 01: +0,0.03,63908,Chroma Case,2015-06-25,0.03,63908,0.0,0.0,0.0,False,0.03,186.90694993588428
Jun 26 2015 01: +0,0.03,67835,Chroma Case,2015-06-26,0.03,67835,0.0,0.0,0.0,False,0.03,97.76238554863188
Jun 27 2015 01: +0,0.03,68250,Chroma Case,2015-06-27,0.03,68250,0.0,0.0,0.0,False,0.03,97.09104683920741
Jun 28 2015 01: +0,0.03,66352,Chroma Case,2015-06-28,0.03,66352,0.0,0.0,0.0,False,0.03,79.60018559940461
Jun 29 2015 01: +0,0.03,66821,Chroma Case,2015-06-29,0.03,66821,0.0,0.0,0.0,False,0.03,73.1452426081876
Jun 30 2015 01: +0,0.03,75965,Chroma Case,2015-06-30,0.03,75965,0.0,0.0,0.0,False,0.03,71.2550071347447
Jul 01 2015 01: +0,0.03,76036,Chroma Case,2015-07-01,0.03,76036,0.0,0.0,0.0,False,0.03,64.19943906554599
Jul 02 2015 01: +0,0.03,74451,Chroma Case,2015-07-02,0.03,74451,0.0,0.0,0.0,False,0.03,62.26575269388951
Jul 03 2015 01: +0,0.03,74878,Chroma Case,2015-07-03,0.03,74878,0.0,0.0,0.0,False,0.03,48.74359051448897
Jul 04 2015 01: +0,0.03,65848,Chroma Case,2015-07-04,0.03,65848,0.0,0.0,0.0,False,0.03,43.790055566690256
Jul 05 2015 01: +0,0.03,60233,Chroma Case,2015-07-05,0.03,60233,0.0,0.0,0.0,False,0.03,42.2700403916017
Jul 06 2015 01: +0,0.03,70069,Chroma Case,2015-07-06,0.03,70069,0.0,0.0,0.0,False,0.03,24.60305459355021
Jul 07 2015 01: +0,0.03,65839,Chroma Case,2015-07-07,0.03,65839,0.0,0.0,0.0,False,0.03,24.60305459355021
Jul 08 2015 01: +0,0.03,61662,Chroma Case,2015-07-08,0.03,61662,0.0,0.0,0.0,False,0.03,22.51151971308639
Jul 09 2015 01: +0,0.03,65571,Chroma Case,2015-07-09,0.03,65571,0.0,0.0,0.0,False,0.03,0.0
Jul 10 2015 01: +0,0.03,67290,Chroma Case,2015-07-10,0.03,67290,0.0,0.0,0.0,False,0.03,0.0
Jul 11 2015 01: +0,0.03,73722,Chroma Case,2015-07-11,0.03,73722,0.0,0.0,0.0,False,0.03,0.0
Jul 12 2015 01: +0,0.03,71548,Chroma Case,2015-07-12,0.03,71548,0.0,0.0,0.0,False,0.03,0.0
Jul 13 2015 01: +0,0.03,68556,Chroma Case,2015-07-13,0.03,68556,0.0,0.0,0.0,False,0.03,0.0
Jul 14 2015 01: +0,0.03,67135,Chroma Case,2015-07-14,0.03,67135,0.0,0.0,0.0,False,0.03,0.0
Jul 15 2015 01: +0,0.03,69881,Chroma Case,2015-07-15,0.03,69881,0.0,0.0,0.0,False,0.03,0.0
Jul 16 2015 01: +0,0.03,70163,Chroma Case,2015-07-16,0.03,70163,0.0,0.0,0.0,False,0.03,0.0
Jul 17 2015 01: +0,0.03,72024,Chroma Case,2015-07-17,0.03,72024,0.0,0.0,0.0,False,0.03,0.0
Jul 18 2015 01: +0,0.03,70206,Chroma Case,2015-07-18,0.03,70206,0.0,0.0,0.0,False,0.03,0.0
Jul 19 2015 01: +0,0.03,69525,Chroma Case,2015-07-19,0.03,69525,0.0,0.0,0.0,False,0.03,0.0
Jul 20 2015 01: +0,0.03,71515,Chroma Case,2015-07-20,0.03,71515,0.0,0.0,0.0,False,0.03,0.0
Jul 21 2015 01: +0,0.03,75191,Chroma Case,2015-07-21,0.03,75191,0.0,0.0,0.0,False,0.03,0.0
Jul 22 2015 01: +0,0.03,62795,Chroma Case,2015-07-22,0.03,62795,0.0,0.0,0.0,False,0.03,0.0
Jul 23 2015 01: +0,0.03,69408,Chroma Case,2015-07-23,0.03,69408,0.0,0.0,0.0,False,0.03,0.0
Jul 24 2015 01: +0,0.03,72848,Chroma Case,2015-07-24,0.03,72848,0.0,0.0,0.0,False,0.03,0.0
Jul 25 2015 01: +0,0.03,71608,Chroma Case,2015-07-25,0.03,71608,0.0,0.0,0.0,False,0.03,0.0
Jul 26 2015 01: +0,0.03,62465,Chroma Case,2015-07-26,0.03,62465,0.0,0.0,0.0,False,0.03,0.0
Jul 27 2015 01: +0,0.03,69929,Chroma Case,2015-07-27,0.03,69929,0.0,0.0,0.0,False,0.03,0.0
Jul 28 2015 01: +0,0.03,66575,Chroma Case,2015-07-28,0.03,66575,0.0,0.0,0.0,False,0.03,0.0
Jul 29 2015 01: +0,0.03,65589,Chroma Case,2015-07-29,0.03,65589,0.0,0.0,0.0,False,0.03,0.0
Jul 30 2015 01: +0,0.03,65430,Chroma Case,2015-07-30,0.03,65430,0.0,0.0,0.0,False,0.03,0.0
Jul 31 2015 01: +0,0.03,68485,Chroma Case,2015-07-31,0.03,68485,0.0,0.0,0.0,False,0.03,0.0
Aug 01 2015 01: +0,0.03,71711,Chroma Case,2015-08-01,0.03,71711,0.0,0.0,0.0,False,0.03,0.0
Aug 02 2015 01: +0,0.03,74523,Chroma Case,2015-08-02,0.03,74523,0.0,0.0,0.0,False,0.03,0.0
Aug 03 2015 01: +0,0.03,65100,Chroma Case,2015-08-03,0.03,65100,0.0,0.0,0.0,False,0.03,0.0
Aug 04 2015 01: +0,0.03,66546,Chroma Case,2015-08-04,0.03,66546,0.0,0.0,0.0,False,0.03,0.0
Aug 05 2015 01: +0,0.03,67344,Chroma Case,2015-08-05,0.03,67344,0.0,0.0,0.0,False,0.03,0.0
Aug 06 2015 01: +0,0.03,66487,Chroma Case,2015-08-06,0.03,66487,0.0,0.0,0.0,False,0.03,0.0
Aug 07 2015 01: +0,0.03,69446,Chroma Case,2015-08-07,0.03,69446,0.0,0.0,0.0,False,0.03,0.0
Aug 08 2015 01: +0,0.03,71051,Chroma Case,2015-08-08,0.03,71051,0.0,0.0,0.0,False,0.03,0.0
Aug 09 2015 01: +0,0.03,65163,Chroma Case,2015-08-09,0.03,65163,0.0,0.0,0.0,False,0.03,0.0
Aug 10 2015 01: +0,0.03,71875,Chroma Case,2015-08-10,0.03,71875,0.0,0.0,0.0,False,0.03,0.0
Aug 11 2015 01: +0,0.03,61375,Chroma Case,2015-08-11,0.03,61375,0.0,0.0,0.0,False,0.03,0.0
Aug 12 2015 01: +0,0.03,68117,Chroma Case,2015-08-12,0.03,68117,0.0,0.0,0.0,False,0.03,0.0
Aug 13 2015 01: +0,0.03,61408,Chroma Case,2015-08-13,0.03,61408,0.0,0.0,0.0,False,0.03,0.0
Aug 14 2015 01: +0,0.03,63278,Chroma Case,2015-08-14,0.03,63278,0.0,0.0,0.0,False,0.03,0.0
Aug 15 2015 01: +0,0.03,58427,Chroma Case,2015-08-15,0.03,58427,0.0,0.0,0.0,False,0.03,0.0
Aug 16 2015 01: +0,0.03,57861,Chroma Case,2015-08-16,0.03,57861,0.0,0.0,0.0,False,0.03,0.0
Aug 17 2015 01: +0,0.03,54504,Chroma Case,2015-08-17,0.03,54504,0.0,0.0,0.0,False,0.03,0.0
Aug 18 2015 01: +0,0.03,53844,Chroma Case,2015-08-18,0.03,53844,0.0,0.0,0.0,False,0.03,0.0
Aug 19 2015 01: +0,0.03,67889,Chroma Case,2015-08-19,0.03,67889,0.0,0.0,0.0,False,0.03,0.0
Aug 20 2015 01: +0,0.03,64668,Chroma Case,2015-08-20,0.03,64668,0.0,0.0,0.0,False,0.03,0.0
Aug 21 2015 01: +0,0.03,70445,Chroma Case,2015-08-21,0.03,70445,0.0,0.0,0.0,False,0.03,0.0
Aug 22 2015 01: +0,0.03,61971,Chroma Case,2015-08-22,0.03,61971,0.0,0.0,0.0,False,0.03,0.0
Aug 23 2015 01: +0,0.03,60754,Chroma Case,2015-08-23,0.03,60754,0.0,0.0,0.0,False,0.03,0.0
Aug 24 2015 01: +0,0.03,67673,Chroma Case,2015-08-24,0.03,67673,0.0,0.0,0.0,False,0.03,0.0
Aug 25 2015 01: +0,0.03,62692,Chroma Case,2015-08-25,0.03,62692,0.0,0.0,0.0,False,0.03,0.0
Aug 26 2015 01: +0,0.03,65489,Chroma Case,2015-08-26,0.03,65489,0.0,0.0,0.0,False,0.03,0.0
Aug 27 2015 01: +0,0.03,67708,Chroma Case,2015-08-27,0.03,67708,0.0,0.0,0.0,False,0.03,0.0
Aug 28 2015 01: +0,0.03,70835,Chroma Case,2015-08-28,0.03,70835,0.0,0.0,0.0,False,0.03,0.0
Aug 29 2015 01: +0,0.03,70350,Chroma Case,2015-08-29,0.03,70350,0.0,0.0,0.0,False,0.03,0.0
Aug 30 2015 01: +0,0.03,74974,Chroma Case,2015-08-30,0.03,74974,0.0,0.0,0.0,False,0.03,0.0
Aug 31 2015 01: +0,0.03,67217,Chroma Case,2015-08-31,0.03,67217,0.0,0.0,0.0,False,0.03,0.0
Sep 01 2015 01: +0,0.03,73737,Chroma Case,2015-09-01,0.03,73737,0.0,0.0,0.0,False,0.03,0.0
Sep 02 2015 01: +0,0.03,68672,Chroma Case,2015-09-02,0.03,68672,0.0,0.0,0.0,False,0.03,0.0
Sep 03 2015 01: +0,0.03,74944,Chroma Case,2015-09-03,0.03,74944,0.0,0.0,0.0,False,0.03,0.0
Sep 04 2015 01: +0,0.03,74390,Chroma Case,2015-09-04,0.03,74390,0.0,0.0,0.0,False,0.03,0.0
Sep 05 2015 01: +0,0.03,80744,Chroma Case,2015-09-05,0.03,80744,0.0,0.0,0.0,False,0.03,0.0
Sep 06 2015 01: +0,0.03,73110,Chroma Case,2015-09-06,0.03,73110,0.0,0.0,0.0,False,0.03,0.0
Sep 07 2015 01: +0,0.03,73035,Chroma Case,2015-09-07,0.03,73035,0.0,0.0,0.0,False,0.03,0.0
Sep 08 2015 01: +0,0.03,86441,Chroma Case,2015-09-08,0.03,86441,0.0,0.0,0.0,False,0.03,0.0
Sep 09 2015 01: +0,0.03,57446,Chroma Case,2015-09-09,0.03,57446,0.0,0.0,0.0,False,0.03,0.0
Sep 10 2015 01: +0,0.03,74220,Chroma Case,2015-09-10,0.03,74220,0.0,0.0,0.0,False,0.03,0.0
Sep 11 2015 01: +0,0.03,71522,Chroma Case,2015-09-11,0.03,71522,0.0,0.0,0.0,False,0.03,0.0
Sep 12 2015 01: +0,0.03,77601,Chroma Case,2015-09-12,0.03,77601,0.0,0.0,0.0,False,0.03,0.0
Sep 13 2015 01: +0,0.03,80378,Chroma Case,2015-09-13,0.03,80378,0.0,0.0,0.0,False,0.03,0.0
Sep 14 2015 01: +0,0.03,64413,Chroma Case,2015-09-14,0.03,64413,0.0,0.0,0.0,False,0.03,0.0
Sep 15 2015 01: +0,0.03,60444,Chroma Case,2015-09-15,0.03,60444,0.0,0.0,0.0,False,0.03,0.0
Sep 16 2015 01: +0,0.03,77071,Chroma Case,2015-09-16,0.03,77071,0.0,0.0,0.0,False,0.03,0.0
Sep 17 2015 01: +0,0.03,77552,Chroma Case,2015-09-17,0.03,77552,0.0,0.0,0.0,False,0.03,0.0
Sep 18 2015 01: +0,0.03,152595,Chroma Case,2015-09-18,0.03,152595,0.0,0.0,0.0,False,0.03,0.0
Sep 19 2015 01: +0,0.03,151635,Chroma Case,2015-09-19,0.03,151635,0.0,0.0,0.0,False,0.03,0.0
Sep 20 2015 01: +0,0.03,128117,Chroma Case,2015-09-20,0.03,128117,0.0,0.0,0.0,False,0.03,0.0
Sep 21 2015 01: +0,0.03,109600,Chroma Case,2015-09-21,0.03,109600,0.0,0.0,0.0,False,0.03,0.0
Sep 22 2015 01: +0,0.03,95045,Chroma Case,2015-09-22,0.03,95045,0.0,0.0,0.0,False,0.03,0.0
Sep 23 2015 01: +0,0.03,87208,Chroma Case,2015-09-23,0.03,87208,0.0,0.0,0.0,False,0.03,0.0
Sep 24 2015 01: +0,0.03,80629,Chroma Case,2015-09-24,0.03,80629,0.0,0.0,0.0,False,0.03,0.0
Sep 25 2015 01: +0,0.03,89070,Chroma Case,2015-09-25,0.03,89070,0.0,0.0,0.0,False,0.03,0.0
Sep 26 2015 01: +0,0.03,78555,Chroma Case,2015-09-26,0.03,78555,0.0,0.0,0.0,False,0.03,0.0
Sep 27 2015 01: +0,0.03,68169,Chroma Case,2015-09-27,0.03,68169,0.0,0.0,0.0,False,0.03,0.0
Sep 28 2015 01: +0,0.03,65924,Chroma Case,2015-09-28,0.03,65924,0.0,0.0,0.0,False,0.03,0.0
Sep 29 2015 01: +0,0.03,58249,Chroma Case,2015-09-29,0.03,58249,0.0,0.0,0.0,False,0.03,0.0
Sep 30 2015 01: +0,0.03,55835,Chroma Case,2015-09-30,0.03,55835,0.0,0.0,0.0,False,0.03,0.0
Oct 01 2015 01: +0,0.03,52381,Chroma Case,2015-10-01,0.03,52381,0.0,0.0,0.0,False,0.03,0.0
Oct 02 2015 01: +0,0.03,65820,Chroma Case,2015-10-02,0.03,65820,0.0,0.0,0.0,False,0.03,0.0
Oct 03 2015 01: +0,0.03,72520,Chroma Case,2015-10-03,0.03,72520,0.0,0.0,0.0,False,0.03,0.0
Oct 04 2015 01: +0,0.03,64921,Chroma Case,2015-10-04,0.03,64921,0.0,0.0,0.0,False,0.03,0.0
Oct 05 2015 01: +0,0.03,64446,Chroma Case,2015-10-05,0.03,64446,0.0,0.0,0.0,False,0.03,0.0
Oct 06 2015 01: +0,0.03,70005,Chroma Case,2015-10-06,0.03,70005,0.0,0.0,0.0,False,0.03,0.0
Oct 07 2015 01: +0,0.03,80480,Chroma Case,2015-10-07,0.03,80480,0.0,0.0,0.0,False,0.03,0.0
Oct 08 2015 01: +0,0.03,183590,Chroma Case,2015-10-08,0.03,183590,0.0,0.0,0.0,False,0.03,0.0
Oct 09 2015 01: +0,0.03,144475,Chroma Case,2015-10-09,0.03,144475,0.0,0.0,0.0,False,0.03,0.0
Oct 10 2015 01: +0,0.03,119137,Chroma Case,2015-10-10,0.03,119137,0.0,0.0,0.0,False,0.03,0.0
Oct 11 2015 01: +0,0.03,113881,Chroma Case,2015-10-11,0.03,113881,0.0,0.0,0.0,False,0.03,0.0
Oct 12 2015 01: +0,0.03,292085,Chroma Case,2015-10-12,0.03,292085,0.0,0.0,0.0,False,0.03,0.0
Oct 13 2015 01: +0,0.03,294339,Chroma Case,2015-10-13,0.03,294339,0.0,0.0,0.0,False,0.03,0.0
Oct 14 2015 01: +0,0.036,158872,Chroma Case,2015-10-14,0.036,158872,0.1823215567939546,18.232155679395458,0.1823215567939546,True,0.030428571428571423,63.59512501284066
Oct 15 2015 01: +0,0.035,118899,Chroma Case,2015-10-15,0.035,118899,-0.028170876966696106,-2.817087696669611,0.028170876966696106,False,0.030785714285714284,64.68377606256519
Oct 16 2015 01: +0,0.035,65717,Chroma Case,2015-10-16,0.035,65717,0.0,0.0,0.0,False,0.03114285714285714,64.68377606256519
Oct 17 2015 01: +0,0.032,76070,Chroma Case,2015-10-17,0.032,76070,-0.08961215868968717,-8.961215868968717,0.08961215868968717,True,0.031285714285714285,72.64244042251757
Oct 18 2015 01: +0,0.03,63529,Chroma Case,2015-10-18,0.03,63529,-0.06453852113757118,-6.453852113757118,0.06453852113757118,True,0.031285714285714285,76.2800250617476
Oct 19 2015 01: +0,0.03,51039,Chroma Case,2015-10-19,0.03,51039,0.0,0.0,0.0,False,0.031285714285714285,76.2800250617476
Oct 20 2015 01: +0,0.03,54406,Chroma Case,2015-10-20,0.03,54406,0.0,0.0,0.0,False,0.031285714285714285,76.2800250617476
Oct 21 2015 01: +0,0.03,66605,Chroma Case,2015-10-21,0.03,66605,0.0,0.0,0.0,False,0.031285714285714285,76.2800250617476
Oct 22 2015 01: +0,0.03,46277,Chroma Case,2015-10-22,0.03,46277,0.0,0.0,0.0,False,0.031285714285714285,76.2800250617476
Oct 23 2015 01: +0,0.03,63021,Chroma Case,2015-10-23,0.03,63021,0.0,0.0,0.0,False,0.031285714285714285,76.2800250617476
Oct 24 2015 01: +0,0.03,64324,Chroma Case,2015-10-24,0.03,64324,0.0,0.0,0.0,False,0.031285714285714285,76.2800250617476
Oct 25 2015 01: +0,0.03,65161,Chroma Case,2015-10-25,0.03,65161,0.0,0.0,0.0,False,0.031285714285714285,76.2800250617476
Oct 26 2015 01: +0,0.03,51328,Chroma Case,2015-10-26,0.03,51328,0.0,0.0,0.0,False,0.031285714285714285,76.2800250617476
Oct 27 2015 01: +0,0.03,51611,Chroma Case,2015-10-27,0.03,51611,0.0,0.0,0.0,False,0.031285714285714285,76.2800250617476
Oct 28 2015 01: +0,0.03,53222,Chroma Case,2015-10-28,0.03,53222,0.0,0.0,0.0,False,0.03085714285714286,76.2800250617476
Oct 29 2015 01: +0,0.03,53002,Chroma Case,2015-10-29,0.03,53002,0.0,0.0,0.0,False,0.0305,76.2800250617476
Oct 30 2015 01: +0,0.03,55659,Chroma Case,2015-10-30,0.03,55659,0.0,0.0,0.0,False,0.030142857142857145,76.2800250617476
Oct 31 2015 01: +0,0.03,66730,Chroma Case,2015-10-31,0.03,66730,0.0,0.0,0.0,False,0.03,76.2800250617476
Nov 01 2015 01: +0,0.03,78425,Chroma Case,2015-11-01,0.03,78425,0.0,0.0,0.0,False,0.03,76.2800250617476
Nov 02 2015 01: +0,0.03,56324,Chroma Case,2015-11-02,0.03,56324,0.0,0.0,0.0,False,0.03,76.2800250617476
Nov 03 2015 01: +0,0.03,38862,Chroma Case,2015-11-03,0.03,38862,0.0,0.0,0.0,False,0.03,76.2800250617476
Nov 04 2015 01: +0,0.03,42254,Chroma Case,2015-11-04,0.03,42254,0.0,0.0,0.0,False,0.03,76.2800250617476
Nov 05 2015 01: +0,0.03,40733,Chroma Case,2015-11-05,0.03,40733,0.0,0.0,0.0,False,0.03,76.2800250617476
Nov 06 2015 01: +0,0.03,39479,Chroma Case,2015-11-06,0.03,39479,0.0,0.0,0.0,False,0.03,76.2800250617476
Nov 07 2015 01: +0,0.03,45094,Chroma Case,2015-11-07,0.03,45094,0.0,0.0,0.0,False,0.03,76.2800250617476
Nov 08 2015 01: +0,0.03,42020,Chroma Case,2015-11-08,0.03,42020,0.0,0.0,0.0,False,0.03,76.2800250617476
Nov 09 2015 01: +0,0.03,35526,Chroma Case,2015-11-09,0.03,35526,0.0,0.0,0.0,False,0.03,76.2800250617476
Nov 10 2015 01: +0,0.03,31841,Chroma Case,2015-11-10,0.03,31841,0.0,0.0,0.0,False,0.03,76.2800250617476
Nov 11 2015 01: +0,0.03,28421,Chroma Case,2015-11-11,0.03,28421,0.0,0.0,0.0,False,0.03,76.2800250617476
Nov 12 2015 01: +0,0.03,31008,Chroma Case,2015-11-12,0.03,31008,0.0,0.0,0.0,False,0.03,76.2800250617476
Nov 13 2015 01: +0,0.03,48223,Chroma Case,2015-11-13,0.03,48223,0.0,0.0,0.0,False,0.03,38.67017330148544
Nov 14 2015 01: +0,0.03,45880,Chroma Case,2015-11-14,0.03,45880,0.0,0.0,0.0,False,0.03,37.884896901869844
Nov 15 2015 01: +0,0.03,46644,Chroma Case,2015-11-15,0.03,46644,0.0,0.0,0.0,False,0.03,37.884896901869844
Nov 16 2015 01: +0,0.03,61945,Chroma Case,2015-11-16,0.03,61945,0.0,0.0,0.0,False,0.03,22.511519713086354
Nov 17 2015 01: +0,0.03,99011,Chroma Case,2015-11-17,0.03,99011,0.0,0.0,0.0,False,0.03,0.0
Nov 18 2015 01: +0,0.031,72163,Chroma Case,2015-11-18,0.031,72163,0.03278982282299097,3.278982282299097,0.03278982282299097,False,0.030071428571428572,11.437335871005185
Nov 19 2015 01: +0,0.03,59506,Chroma Case,2015-11-19,0.03,59506,-0.032789822822990956,-3.2789822822990957,0.032789822822990956,False,0.030071428571428575,16.45134845072807
Nov 20 2015 01: +0,0.031,65609,Chroma Case,2015-11-20,0.031,65609,0.03278982282299097,3.278982282299097,0.03278982282299097,False,0.03014285714285714,20.036454718174443
Nov 21 2015 01: +0,0.031,65855,Chroma Case,2015-11-21,0.031,65855,0.0,0.0,0.0,False,0.030214285714285718,20.036454718174443
Nov 22 2015 01: +0,0.03,57665,Chroma Case,2015-11-22,0.03,57665,-0.032789822822990956,-3.2789822822990957,0.032789822822990956,False,0.030214285714285714,23.26572009834524
Nov 23 2015 01: +0,0.031,44217,Chroma Case,2015-11-23,0.031,44217,0.03278982282299097,3.278982282299097,0.03278982282299097,False,0.030285714285714287,25.925014629132377
Nov 24 2015 01: +0,0.034,45287,Chroma Case,2015-11-24,0.034,45287,0.09237332013101526,9.237332013101526,0.09237332013101526,True,0.030571428571428572,41.046954230773856
Nov 25 2015 01: +0,0.031,48395,Chroma Case,2015-11-25,0.031,48395,-0.09237332013101517,-9.237332013101517,0.09237332013101517,True,0.030642857142857145,53.10391443065722
Nov 26 2015 01: +0,0.03,61111,Chroma Case,2015-11-26,0.03,61111,-0.032789822822990956,-3.2789822822990957,0.032789822822990956,False,0.030642857142857142,54.40459485999004
Nov 27 2015 01: +0,0.03,66273,Chroma Case,2015-11-27,0.03,66273,0.0,0.0,0.0,False,0.030642857142857145,54.40459485999004
Nov 28 2015 01: +0,0.03,61967,Chroma Case,2015-11-28,0.03,61967,0.0,0.0,0.0,False,0.030642857142857142,54.40459485999004
Nov 29 2015 01: +0,0.03,57509,Chroma Case,2015-11-29,0.03,57509,0.0,0.0,0.0,False,0.030642857142857145,54.40459485999004
Nov 30 2015 01: +0,0.03,46843,Chroma Case,2015-11-30,0.03,46843,0.0,0.0,0.0,False,0.030642857142857142,54.40459485999004
Dec 01 2015 01: +0,0.03,53579,Chroma Case,2015-12-01,0.03,53579,0.0,0.0,0.0,False,0.030642857142857145,54.40459485999004
Dec 02 2015 01: +0,0.03,50489,Chroma Case,2015-12-02,0.03,50489,0.0,0.0,0.0,False,0.030571428571428572,54.40459485999004
Dec 03 2015 01: +0,0.03,40601,Chroma Case,2015-12-03,0.03,40601,0.0,0.0,0.0,False,0.030571428571428576,54.40459485999004
Dec 04 2015 01: +0,0.03,50041,Chroma Case,2015-12-04,0.03,50041,0.0,0.0,0.0,False,0.0305,54.40459485999004
Dec 05 2015 01: +0,0.03,46572,Chroma Case,2015-12-05,0.03,46572,0.0,0.0,0.0,False,0.030428571428571433,54.40459485999004
Dec 06 2015 01: +0,0.03,46260,Chroma Case,2015-12-06,0.03,46260,0.0,0.0,0.0,False,0.030428571428571426,54.40459485999004
Dec 07 2015 01: +0,0.031,43145,Chroma Case,2015-12-07,0.031,43145,0.03278982282299097,3.278982282299097,0.03278982282299097,False,0.030428571428571433,55.59381794503627
Dec 08 2015 01: +0,0.03,38480,Chroma Case,2015-12-08,0.03,38480,-0.032789822822990956,-3.2789822822990957,0.032789822822990956,False,0.03014285714285714,56.837547516821374
Dec 09 2015 01: +0,0.03,47185,Chroma Case,2015-12-09,0.03,47185,0.0,0.0,0.0,False,0.030071428571428575,56.837547516821374
Dec 10 2015 01: +0,0.031,50106,Chroma Case,2015-12-10,0.031,50106,0.03278982282299097,3.278982282299097,0.03278982282299097,False,0.03014285714285714,57.976887287548564
Dec 11 2015 01: +0,0.033,44144,Chroma Case,2015-12-11,0.033,44144,0.06252035698133414,6.2520356981334135,0.06252035698133414,True,0.03035714285714286,61.80362537314029
Dec 12 2015 01: +0,0.031,46760,Chroma Case,2015-12-12,0.031,46760,-0.06252035698133405,-6.2520356981334055,0.06252035698133405,True,0.030428571428571426,65.91856734342404
Dec 13 2015 01: +0,0.031,45173,Chroma Case,2015-12-13,0.031,45173,0.0,0.0,0.0,False,0.030500000000000003,65.91856734342404
