date,price,volume,case
May 31 2024 01: +0,1.727,5446,Revolver Case
Jun 01 2024 01: +0,1.746,4569,Revolver Case
Jun 02 2024 01: +0,1.745,4096,Revolver Case
Jun 03 2024 01: +0,1.737,4152,Revolver Case
Jun 04 2024 01: +0,1.741,5429,Revolver Case
Jun 05 2024 01: +0,1.777,4483,Revolver Case
Jun 06 2024 01: +0,1.784,3145,Revolver Case
Jun 07 2024 01: +0,1.798,4088,Revolver Case
Jun 08 2024 01: +0,1.796,4450,Revolver Case
Jun 09 2024 01: +0,1.816,5149,Revolver Case
Jun 10 2024 01: +0,1.825,4406,Revolver Case
Jun 11 2024 01: +0,1.799,3318,Revolver Case
Jun 12 2024 01: +0,1.795,3258,Revolver Case
Jun 13 2024 01: +0,1.803,3689,Revolver Case
Jun 14 2024 01: +0,1.797,4038,Revolver Case
Jun 15 2024 01: +0,1.799,4850,Revolver Case
Jun 16 2024 01: +0,1.801,5434,Revolver Case
Jun 17 2024 01: +0,1.759,3135,Revolver Case
Jun 18 2024 01: +0,1.753,4039,Revolver Case
Jun 19 2024 01: +0,1.746,4725,Revolver Case
Jun 20 2024 01: +0,1.738,3807,Revolver Case
Jun 21 2024 01: +0,1.74,4046,Revolver Case
Jun 22 2024 01: +0,1.714,3193,Revolver Case
Jun 23 2024 01: +0,1.74,3997,Revolver Case
Jun 24 2024 01: +0,1.707,3076,Revolver Case
Jun 25 2024 01: +0,1.73,3142,Revolver Case
Jun 26 2024 01: +0,1.707,3103,Revolver Case
Jun 27 2024 01: +0,1.693,4085,Revolver Case
Jun 28 2024 01: +0,1.68,3985,Revolver Case
Jun 29 2024 01: +0,1.671,3814,Revolver Case
Jun 30 2024 01: +0,1.699,4915,Revolver Case
Jul 01 2024 01: +0,1.702,3035,Revolver Case
Jul 02 2024 01: +0,1.714,4321,Revolver Case
Jul 03 2024 01: +0,1.715,4028,Revolver Case
Jul 04 2024 01: +0,1.728,4466,Revolver Case
Jul 05 2024 01: +0,1.74,5156,Revolver Case
Jul 06 2024 01: +0,1.72,4418,Revolver Case
Jul 07 2024 01: +0,1.725,3267,Revolver Case
Jul 08 2024 01: +0,1.737,4137,Revolver Case
Jul 09 2024 01: +0,1.737,4275,Revolver Case
Jul 10 2024 01: +0,1.716,4651,Revolver Case
Jul 11 2024 01: +0,1.674,3936,Revolver Case
Jul 12 2024 01: +0,1.714,5100,Revolver Case
Jul 13 2024 01: +0,1.743,3028,Revolver Case
Jul 14 2024 01: +0,1.781,3620,Revolver Case
Jul 15 2024 01: +0,1.767,3089,Revolver Case
Jul 16 2024 01: +0,1.784,3192,Revolver Case
Jul 17 2024 01: +0,1.794,2948,Revolver Case
Jul 18 2024 01: +0,1.815,3296,Revolver Case
Jul 19 2024 01: +0,1.814,4348,Revolver Case
Jul 20 2024 01: +0,1.809,3813,Revolver Case
Jul 21 2024 01: +0,1.829,4398,Revolver Case
Jul 22 2024 01: +0,1.81,2770,Revolver Case
Jul 23 2024 01: +0,1.81,3080,Revolver Case
Jul 24 2024 01: +0,1.802,3259,Revolver Case
Jul 25 2024 01: +0,1.8,3535,Revolver Case
Jul 26 2024 01: +0,1.812,3880,Revolver Case
Jul 27 2024 01: +0,1.813,3699,Revolver Case
Jul 28 2024 01: +0,1.799,3136,Revolver Case
Jul 29 2024 01: +0,1.797,3686,Revolver Case
Jul 30 2024 01: +0,1.795,3433,Revolver Case
Jul 31 2024 01: +0,1.813,3457,Revolver Case
Aug 01 2024 01: +0,1.829,3595,Revolver Case
Aug 02 2024 01: +0,1.885,5418,Revolver Case
Aug 03 2024 01: +0,1.91,3987,Revolver Case
Aug 04 2024 01: +0,1.9,4377,Revolver Case
Aug 05 2024 01: +0,1.897,3053,Revolver Case
Aug 06 2024 01: +0,1.925,3644,Revolver Case
Aug 07 2024 01: +0,1.951,4218,Revolver Case
Aug 08 2024 01: +0,1.934,3305,Revolver Case
Aug 09 2024 01: +0,1.928,3330,Revolver Case
Aug 10 2024 01: +0,1.905,4308,Revolver Case
Aug 11 2024 01: +0,1.945,4577,Revolver Case
Aug 12 2024 01: +0,1.932,3465,Revolver Case
Aug 13 2024 01: +0,1.923,3917,Revolver Case
Aug 14 2024 01: +0,1.935,5346,Revolver Case
Aug 15 2024 01: +0,1.945,5169,Revolver Case
Aug 16 2024 01: +0,1.981,6652,Revolver Case
Aug 17 2024 01: +0,2.046,5510,Revolver Case
Aug 18 2024 01: +0,2.002,3737,Revolver Case
Aug 19 2024 01: +0,1.972,3349,Revolver Case
Aug 20 2024 01: +0,1.965,3790,Revolver Case
Aug 21 2024 01: +0,1.97,4022,Revolver Case
Aug 22 2024 01: +0,1.988,4407,Revolver Case
Aug 23 2024 01: +0,1.99,4459,Revolver Case
Aug 24 2024 01: +0,1.99,3630,Revolver Case
Aug 25 2024 01: +0,1.973,3675,Revolver Case
Aug 26 2024 01: +0,2.001,3825,Revolver Case
Aug 27 2024 01: +0,2.005,4222,Revolver Case
Aug 28 2024 01: +0,1.98,3886,Revolver Case
Aug 29 2024 01: +0,2.009,4558,Revolver Case
Aug 30 2024 01: +0,2.018,4778,Revolver Case
Aug 31 2024 01: +0,2.033,4501,Revolver Case
Sep 01 2024 01: +0,2.022,3698,Revolver Case
Sep 02 2024 01: +0,2.027,4612,Revolver Case
Sep 03 2024 01: +0,2.01,3035,Revolver Case
Sep 04 2024 01: +0,2.0,4618,Revolver Case
Sep 05 2024 01: +0,1.987,3792,Revolver Case
Sep 06 2024 01: +0,1.996,4273,Revolver Case
Sep 07 2024 01: +0,2.026,4116,Revolver Case
Sep 08 2024 01: +0,2.036,4628,Revolver Case
Sep 09 2024 01: +0,2.029,3832,Revolver Case
Sep 10 2024 01: +0,2.035,3635,Revolver Case
Sep 11 2024 01: +0,2.028,4061,Revolver Case
Sep 12 2024 01: +0,2.046,5004,Revolver Case
Sep 13 2024 01: +0,2.037,5166,Revolver Case
Sep 14 2024 01: +0,2.044,4600,Revolver Case
Sep 15 2024 01: +0,2.043,3952,Revolver Case
Sep 16 2024 01: +0,2.055,4042,Revolver Case
Sep 17 2024 01: +0,2.046,3237,Revolver Case
Sep 18 2024 01: +0,2.048,2836,Revolver Case
Sep 19 2024 01: +0,2.047,3048,Revolver Case
Sep 20 2024 01: +0,2.037,3459,Revolver Case
Sep 21 2024 01: +0,2.022,3754,Revolver Case
Sep 22 2024 01: +0,2.0,3234,Revolver Case
Sep 23 2024 01: +0,1.978,2523,Revolver Case
Sep 24 2024 01: +0,1.968,3238,Revolver Case
Sep 25 2024 01: +0,1.963,3461,Revolver Case
Sep 26 2024 01: +0,1.937,4157,Revolver Case
Sep 27 2024 01: +0,1.962,3808,Revolver Case
Sep 28 2024 01: +0,1.998,3898,Revolver Case
Sep 29 2024 01: +0,1.995,4958,Revolver Case
Sep 30 2024 01: +0,2.036,3582,Revolver Case
Oct 01 2024 01: +0,2.03,4207,Revolver Case
Oct 02 2024 01: +0,2.014,3684,Revolver Case
Oct 03 2024 01: +0,1.874,5508,Revolver Case
Oct 04 2024 01: +0,1.921,4087,Revolver Case
Oct 05 2024 01: +0,1.93,3120,Revolver Case
Oct 06 2024 01: +0,1.946,2831,Revolver Case
Oct 07 2024 01: +0,1.96,2509,Revolver Case
Oct 08 2024 01: +0,1.944,1932,Revolver Case
Oct 09 2024 01: +0,1.964,2834,Revolver Case
Oct 10 2024 01: +0,1.92,3188,Revolver Case
Oct 11 2024 01: +0,1.952,3595,Revolver Case
Oct 12 2024 01: +0,1.939,3161,Revolver Case
Oct 13 2024 01: +0,1.939,2649,Revolver Case
Oct 14 2024 01: +0,1.971,3306,Revolver Case
Oct 15 2024 01: +0,1.945,3308,Revolver Case
Oct 16 2024 01: +0,1.919,2829,Revolver Case
Oct 17 2024 01: +0,1.958,3254,Revolver Case
Oct 18 2024 01: +0,1.972,4693,Revolver Case
Oct 19 2024 01: +0,1.98,3721,Revolver Case
Oct 20 2024 01: +0,1.971,3810,Revolver Case
Oct 21 2024 01: +0,1.929,3228,Revolver Case
Oct 22 2024 01: +0,1.97,2951,Revolver Case
Oct 23 2024 01: +0,1.98,3750,Revolver Case
Oct 24 2024 01: +0,1.975,4324,Revolver Case
Oct 25 2024 01: +0,1.954,2984,Revolver Case
Oct 26 2024 01: +0,2.019,3657,Revolver Case
Oct 27 2024 01: +0,1.999,3704,Revolver Case
Oct 28 2024 01: +0,1.959,3476,Revolver Case
Oct 29 2024 01: +0,1.989,3673,Revolver Case
Oct 30 2024 01: +0,1.976,3592,Revolver Case
Oct 31 2024 01: +0,1.988,4480,Revolver Case
Nov 01 2024 01: +0,2.002,4697,Revolver Case
Nov 02 2024 01: +0,2.018,4827,Revolver Case
Nov 03 2024 01: +0,2.045,6007,Revolver Case
Nov 04 2024 01: +0,2.038,2964,Revolver Case
Nov 05 2024 01: +0,2.05,3646,Revolver Case
Nov 06 2024 01: +0,2.054,3228,Revolver Case
Nov 07 2024 01: +0,2.042,3541,Revolver Case
Nov 08 2024 01: +0,2.05,3459,Revolver Case
Nov 09 2024 01: +0,2.077,4360,Revolver Case
Nov 10 2024 01: +0,2.074,3376,Revolver Case
Nov 11 2024 01: +0,2.075,3227,Revolver Case
Nov 12 2024 01: +0,2.083,3236,Revolver Case
Nov 13 2024 01: +0,2.053,2729,Revolver Case
Nov 14 2024 01: +0,2.05,4180,Revolver Case
Nov 15 2024 01: +0,2.053,3041,Revolver Case
Nov 16 2024 01: +0,2.058,2556,Revolver Case
Nov 17 2024 01: +0,2.061,3946,Revolver Case
Nov 18 2024 01: +0,2.04,3157,Revolver Case
Nov 19 2024 01: +0,2.105,3903,Revolver Case
Nov 20 2024 01: +0,2.061,2582,Revolver Case
Nov 21 2024 01: +0,2.076,2479,Revolver Case
Nov 22 2024 01: +0,2.062,3166,Revolver Case
Nov 23 2024 01: +0,2.033,2775,Revolver Case
Nov 24 2024 01: +0,2.014,2362,Revolver Case
Nov 25 2024 01: +0,1.996,3321,Revolver Case
Nov 26 2024 01: +0,2.016,4759,Revolver Case
Nov 27 2024 01: +0,2.034,3562,Revolver Case
Nov 28 2024 01: +0,2.0,3913,Revolver Case
Nov 29 2024 01: +0,2.029,4258,Revolver Case
Nov 30 2024 01: +0,2.031,3847,Revolver Case
Dec 01 2024 01: +0,1.987,3158,Revolver Case
Dec 02 2024 01: +0,2.048,3456,Revolver Case
Dec 03 2024 01: +0,2.032,2968,Revolver Case
Dec 04 2024 01: +0,2.037,3484,Revolver Case
Dec 05 2024 01: +0,2.059,3372,Revolver Case
Dec 06 2024 01: +0,2.09,3491,Revolver Case
Dec 07 2024 01: +0,2.087,3662,Revolver Case
Dec 08 2024 01: +0,2.058,3511,Revolver Case
Dec 09 2024 01: +0,2.085,3104,Revolver Case
Dec 10 2024 01: +0,2.092,3263,Revolver Case
Dec 11 2024 01: +0,2.088,3394,Revolver Case
Dec 12 2024 01: +0,2.059,3190,Revolver Case
Dec 13 2024 01: +0,2.096,3979,Revolver Case
Dec 14 2024 01: +0,2.063,3703,Revolver Case
Dec 15 2024 01: +0,2.069,3286,Revolver Case
Dec 16 2024 01: +0,2.077,3300,Revolver Case
Dec 17 2024 01: +0,2.096,4194,Revolver Case
Dec 18 2024 01: +0,2.062,3027,Revolver Case
Dec 19 2024 01: +0,2.038,2892,Revolver Case
Dec 20 2024 01: +0,2.019,3593,Revolver Case
Dec 21 2024 01: +0,2.035,3400,Revolver Case
Dec 22 2024 01: +0,2.068,3861,Revolver Case
Dec 23 2024 01: +0,2.076,3763,Revolver Case
Dec 24 2024 01: +0,2.149,3852,Revolver Case
Dec 25 2024 01: +0,2.195,5284,Revolver Case
Dec 26 2024 01: +0,2.242,4614,Revolver Case
Dec 27 2024 01: +0,2.263,4734,Revolver Case
Dec 28 2024 01: +0,2.287,4827,Revolver Case
Dec 29 2024 01: +0,2.272,3895,Revolver Case
Dec 30 2024 01: +0,2.297,3572,Revolver Case
Dec 31 2024 01: +0,2.347,3679,Revolver Case
Jan 01 2025 01: +0,2.321,3836,Revolver Case
Jan 02 2025 01: +0,2.299,3210,Revolver Case
Jan 03 2025 01: +0,2.355,3623,Revolver Case
Jan 04 2025 01: +0,2.406,4554,Revolver Case
Jan 05 2025 01: +0,2.427,3052,Revolver Case
Jan 06 2025 01: +0,2.409,2579,Revolver Case
Jan 07 2025 01: +0,2.475,2871,Revolver Case
Jan 08 2025 01: +0,2.446,2747,Revolver Case
Jan 09 2025 01: +0,2.402,2745,Revolver Case
Jan 10 2025 01: +0,2.429,2854,Revolver Case
Jan 11 2025 01: +0,2.447,4506,Revolver Case
Jan 12 2025 01: +0,2.362,3363,Revolver Case
Jan 13 2025 01: +0,2.458,3814,Revolver Case
Jan 14 2025 01: +0,2.431,2915,Revolver Case
Jan 15 2025 01: +0,2.372,2487,Revolver Case
Jan 16 2025 01: +0,2.348,2641,Revolver Case
Jan 17 2025 01: +0,2.398,3290,Revolver Case
Jan 18 2025 01: +0,2.407,3675,Revolver Case
Jan 19 2025 01: +0,2.395,3069,Revolver Case
Jan 20 2025 01: +0,2.424,2995,Revolver Case
Jan 21 2025 01: +0,2.423,3080,Revolver Case
Jan 22 2025 01: +0,2.421,3301,Revolver Case
Jan 23 2025 01: +0,2.469,3343,Revolver Case
Jan 24 2025 01: +0,2.483,4467,Revolver Case
Jan 25 2025 01: +0,2.46,3193,Revolver Case
Jan 26 2025 01: +0,2.504,4553,Revolver Case
Jan 27 2025 01: +0,2.541,3570,Revolver Case
Jan 28 2025 01: +0,2.569,2917,Revolver Case
Jan 29 2025 01: +0,2.561,3158,Revolver Case
Jan 30 2025 01: +0,2.516,3772,Revolver Case
Jan 31 2025 01: +0,2.636,4237,Revolver Case
Feb 01 2025 01: +0,2.772,3652,Revolver Case
Feb 02 2025 01: +0,2.711,3066,Revolver Case
Feb 03 2025 01: +0,2.773,2869,Revolver Case
Feb 04 2025 01: +0,2.695,3243,Revolver Case
Feb 05 2025 01: +0,2.777,2941,Revolver Case
Feb 06 2025 01: +0,2.741,3260,Revolver Case
Feb 07 2025 01: +0,2.803,3086,Revolver Case
Feb 08 2025 01: +0,2.792,3186,Revolver Case
Feb 09 2025 01: +0,2.761,2872,Revolver Case
Feb 10 2025 01: +0,2.768,2614,Revolver Case
Feb 11 2025 01: +0,2.739,2590,Revolver Case
Feb 12 2025 01: +0,2.799,2874,Revolver Case
Feb 13 2025 01: +0,2.765,2666,Revolver Case
Feb 14 2025 01: +0,2.783,2975,Revolver Case
Feb 15 2025 01: +0,2.79,2972,Revolver Case
Feb 16 2025 01: +0,2.84,3158,Revolver Case
Feb 17 2025 01: +0,2.847,3061,Revolver Case
Feb 18 2025 01: +0,2.853,2935,Revolver Case
Feb 19 2025 01: +0,2.835,3591,Revolver Case
Feb 20 2025 01: +0,2.824,3649,Revolver Case
Feb 21 2025 01: +0,2.852,3490,Revolver Case
Feb 22 2025 01: +0,2.872,3495,Revolver Case
Feb 23 2025 01: +0,2.91,4165,Revolver Case
Feb 24 2025 01: +0,2.883,2753,Revolver Case
Feb 25 2025 01: +0,2.879,3553,Revolver Case
Feb 26 2025 01: +0,2.841,3130,Revolver Case
Feb 27 2025 01: +0,2.882,3070,Revolver Case
Feb 28 2025 01: +0,2.93,3425,Revolver Case
Mar 01 2025 01: +0,2.885,3866,Revolver Case
Mar 02 2025 01: +0,2.858,3221,Revolver Case
Mar 03 2025 01: +0,2.931,3074,Revolver Case
Mar 04 2025 01: +0,2.876,2280,Revolver Case
Mar 05 2025 01: +0,2.977,3285,Revolver Case
Mar 06 2025 01: +0,3.028,3469,Revolver Case
Mar 07 2025 01: +0,3.062,2889,Revolver Case
Mar 08 2025 01: +0,3.066,3028,Revolver Case
Mar 09 2025 01: +0,3.025,2413,Revolver Case
Mar 10 2025 01: +0,2.93,1881,Revolver Case
Mar 11 2025 01: +0,2.971,2261,Revolver Case
Mar 12 2025 01: +0,2.965,2296,Revolver Case
Mar 13 2025 01: +0,2.967,2696,Revolver Case
Mar 14 2025 01: +0,2.929,3428,Revolver Case
Mar 15 2025 01: +0,2.942,3026,Revolver Case
Mar 16 2025 01: +0,2.888,3070,Revolver Case
Mar 17 2025 01: +0,2.881,2639,Revolver Case
Mar 18 2025 01: +0,2.957,2511,Revolver Case
Mar 19 2025 01: +0,2.865,2531,Revolver Case
Mar 20 2025 01: +0,2.853,2738,Revolver Case
Mar 21 2025 01: +0,2.919,2736,Revolver Case
Mar 22 2025 01: +0,2.896,2876,Revolver Case
Mar 23 2025 01: +0,2.885,3095,Revolver Case
Mar 24 2025 01: +0,2.83,2219,Revolver Case
Mar 25 2025 01: +0,2.85,2542,Revolver Case
Mar 26 2025 01: +0,2.841,2875,Revolver Case
Mar 27 2025 01: +0,2.876,2758,Revolver Case
Mar 28 2025 01: +0,2.872,2834,Revolver Case
Mar 29 2025 01: +0,2.85,3313,Revolver Case
Mar 30 2025 01: +0,2.929,3415,Revolver Case
Mar 31 2025 01: +0,2.943,2488,Revolver Case
Apr 01 2025 01: +0,2.837,2724,Revolver Case
Apr 02 2025 01: +0,2.853,2540,Revolver Case
Apr 03 2025 01: +0,2.867,2200,Revolver Case
Apr 04 2025 01: +0,2.881,2554,Revolver Case
Apr 05 2025 01: +0,2.922,2944,Revolver Case
Apr 06 2025 01: +0,2.936,2611,Revolver Case
Apr 07 2025 01: +0,2.911,2458,Revolver Case
Apr 08 2025 01: +0,2.912,2391,Revolver Case
Apr 09 2025 01: +0,2.898,2529,Revolver Case
Apr 10 2025 01: +0,2.9,2096,Revolver Case
Apr 11 2025 01: +0,2.937,2420,Revolver Case
Apr 12 2025 01: +0,2.873,2214,Revolver Case
Apr 13 2025 01: +0,2.884,1901,Revolver Case
Apr 14 2025 01: +0,2.9,2138,Revolver Case
Apr 15 2025 01: +0,2.886,2089,Revolver Case
Apr 16 2025 01: +0,2.878,2330,Revolver Case
Apr 17 2025 01: +0,2.869,2126,Revolver Case
Apr 18 2025 01: +0,2.844,2603,Revolver Case
Apr 19 2025 01: +0,2.834,2246,Revolver Case
Apr 20 2025 01: +0,2.837,2356,Revolver Case
Apr 21 2025 01: +0,2.835,2467,Revolver Case
Apr 22 2025 01: +0,2.854,2103,Revolver Case
Apr 23 2025 01: +0,2.859,2963,Revolver Case
Apr 24 2025 01: +0,2.863,2493,Revolver Case
Apr 25 2025 01: +0,2.872,4132,Revolver Case
Apr 26 2025 01: +0,2.887,2587,Revolver Case
Apr 27 2025 01: +0,2.899,2650,Revolver Case
Apr 28 2025 01: +0,2.93,2090,Revolver Case
Apr 29 2025 01: +0,3.061,5629,Revolver Case
Apr 30 2025 01: +0,3.177,3015,Revolver Case
May 01 2025 01: +0,3.211,3176,Revolver Case
May 02 2025 01: +0,3.476,7930,Revolver Case
May 03 2025 01: +0,3.633,3242,Revolver Case
May 04 2025 01: +0,3.696,4108,Revolver Case
May 05 2025 01: +0,3.686,2347,Revolver Case
May 06 2025 01: +0,3.826,3045,Revolver Case
May 07 2025 01: +0,3.786,2502,Revolver Case
May 08 2025 01: +0,3.397,1907,Revolver Case
May 09 2025 01: +0,3.432,2164,Revolver Case
May 10 2025 01: +0,3.365,1696,Revolver Case
May 11 2025 01: +0,3.348,2162,Revolver Case
May 12 2025 01: +0,3.294,1793,Revolver Case
May 13 2025 01: +0,3.255,1856,Revolver Case
May 14 2025 01: +0,3.263,2238,Revolver Case
May 15 2025 01: +0,3.311,2602,Revolver Case
May 16 2025 01: +0,3.412,2263,Revolver Case
May 17 2025 01: +0,3.394,2474,Revolver Case
May 18 2025 01: +0,3.292,2302,Revolver Case
May 19 2025 01: +0,3.379,2031,Revolver Case
May 20 2025 01: +0,3.417,1877,Revolver Case
May 21 2025 01: +0,3.411,1900,Revolver Case
May 22 2025 01: +0,3.475,1869,Revolver Case
May 23 2025 01: +0,3.429,2306,Revolver Case
May 24 2025 01: +0,3.445,1926,Revolver Case
May 25 2025 01: +0,3.387,2018,Revolver Case
May 26 2025 01: +0,3.449,2479,Revolver Case
May 27 2025 01: +0,3.444,1702,Revolver Case
May 28 2025 01: +0,3.484,1736,Revolver Case
May 29 2025 01: +0,3.469,1980,Revolver Case
May 30 2025 01: +0,3.457,1980,Revolver Case
May 31 2025 01: +0,3.478,2166,Revolver Case
Jun 01 2025 01: +0,3.5,1997,Revolver Case
Jun 02 2025 01: +0,3.46,1440,Revolver Case
Jun 03 2025 01: +0,3.452,1807,Revolver Case
Jun 04 2025 01: +0,3.421,1866,Revolver Case
Jun 05 2025 01: +0,3.478,1838,Revolver Case
Jun 06 2025 01: +0,3.47,2255,Revolver Case
Jun 07 2025 01: +0,3.537,2167,Revolver Case
Jun 08 2025 01: +0,3.475,2128,Revolver Case
Jun 09 2025 01: +0,3.446,1879,Revolver Case
Jun 10 2025 01: +0,3.417,1477,Revolver Case
Jun 11 2025 01: +0,3.379,1634,Revolver Case
Jun 12 2025 01: +0,3.396,2167,Revolver Case
Jun 13 2025 01: +0,3.491,1849,Revolver Case
Jun 14 2025 01: +0,3.451,1749,Revolver Case
Jun 15 2025 01: +0,3.506,2280,Revolver Case
Jun 16 2025 01: +0,3.458,1684,Revolver Case
Jun 17 2025 01: +0,3.472,1783,Revolver Case
Jun 18 2025 01: +0,3.403,1511,Revolver Case
Jun 19 2025 01: +0,3.394,1714,Revolver Case
Jun 20 2025 01: +0,3.393,1800,Revolver Case
Jun 21 2025 01: +0,3.397,2309,Revolver Case
Jun 22 2025 01: +0,3.355,1749,Revolver Case
Jun 23 2025 01: +0,3.291,1499,Revolver Case
Jun 24 2025 01: +0,3.293,2050,Revolver Case
Jun 25 2025 01: +0,3.359,2114,Revolver Case
Jun 26 2025 01: +0,3.394,2242,Revolver Case
Jun 27 2025 01: +0,3.409,2468,Revolver Case
Jun 28 2025 01: +0,3.498,2592,Revolver Case
Jun 29 2025 01: +0,3.568,3759,Revolver Case
Jun 30 2025 01: +0,3.663,3709,Revolver Case
Jul 01 2025 01: +0,3.716,2712,Revolver Case
Jul 02 2025 01: +0,3.774,3813,Revolver Case
Jul 03 2025 01: +0,3.837,3235,Revolver Case
Jul 04 2025 01: +0,3.873,2983,Revolver Case
Jul 05 2025 01: +0,3.847,2412,Revolver Case
Jul 06 2025 01: +0,3.795,2615,Revolver Case
Jul 07 2025 01: +0,3.786,3621,Revolver Case
Jul 08 2025 01: +0,3.726,2508,Revolver Case
Jul 09 2025 01: +0,3.866,3187,Revolver Case
Jul 10 2025 01: +0,3.918,3392,Revolver Case
Jul 11 2025 01: +0,4.042,4106,Revolver Case
Jul 12 2025 01: +0,4.255,2350,Revolver Case
Jul 13 2025 01: +0,4.365,2489,Revolver Case
Jul 14 2025 01: +0,4.374,2257,Revolver Case
Jul 15 2025 01: +0,4.357,2637,Revolver Case
Jul 16 2025 01: +0,4.318,3209,Revolver Case
Jul 17 2025 01: +0,4.262,2439,Revolver Case
Jul 18 2025 01: +0,4.322,2292,Revolver Case
Jul 19 2025 01: +0,4.353,2399,Revolver Case
Jul 20 2025 01: +0,4.207,2377,Revolver Case
Jul 21 2025 01: +0,4.118,1947,Revolver Case
Jul 22 2025 01: +0,4.106,2036,Revolver Case
Jul 23 2025 01: +0,3.844,1656,Revolver Case
Jul 24 2025 01: +0,3.971,1944,Revolver Case
Jul 25 2025 01: +0,3.996,2070,Revolver Case
Jul 26 2025 01: +0,4.129,2132,Revolver Case
Jul 27 2025 01: +0,4.051,1864,Revolver Case
Jul 28 2025 01: +0,4.085,1642,Revolver Case
Jul 29 2025 01: +0,4.105,2110,Revolver Case
Jul 30 2025 01: +0,4.035,2468,Revolver Case
Jul 31 2025 01: +0,4.068,2504,Revolver Case
Aug 01 2025 01: +0,4.063,2008,Revolver Case
Aug 02 2025 01: +0,4.097,2365,Revolver Case
Aug 03 2025 01: +0,4.061,1994,Revolver Case
Aug 04 2025 01: +0,4.024,1629,Revolver Case
Aug 05 2025 01: +0,4.095,2329,Revolver Case
Aug 06 2025 01: +0,3.986,1903,Revolver Case
Aug 07 2025 01: +0,3.947,1577,Revolver Case
Aug 08 2025 01: +0,3.992,2172,Revolver Case
Aug 09 2025 01: +0,4.096,2462,Revolver Case
Aug 10 2025 01: +0,4.008,1723,Revolver Case
Aug 11 2025 01: +0,4.007,1949,Revolver Case
Aug 12 2025 01: +0,3.903,1543,Revolver Case
Aug 13 2025 01: +0,3.934,1724,Revolver Case
Aug 14 2025 01: +0,3.921,1693,Revolver Case
Aug 15 2025 01: +0,3.981,2527,Revolver Case
Aug 16 2025 01: +0,3.965,2464,Revolver Case
Aug 17 2025 01: +0,3.968,2530,Revolver Case
Aug 18 2025 01: +0,3.982,2159,Revolver Case
Aug 19 2025 01: +0,3.921,1878,Revolver Case
Aug 20 2025 01: +0,3.838,1862,Revolver Case
Aug 21 2025 01: +0,3.737,1782,Revolver Case
Aug 22 2025 01: +0,3.884,2466,Revolver Case
Aug 23 2025 01: +0,3.841,2218,Revolver Case
Aug 24 2025 01: +0,3.769,2620,Revolver Case
Aug 25 2025 01: +0,3.83,1808,Revolver Case
Aug 26 2025 01: +0,3.702,1535,Revolver Case
Aug 27 2025 01: +0,3.657,1983,Revolver Case
Aug 28 2025 01: +0,3.617,2125,Revolver Case
Aug 29 2025 01: +0,3.717,2069,Revolver Case
Aug 30 2025 01: +0,3.704,2225,Revolver Case
Aug 31 2025 01: +0,3.585,2184,Revolver Case
Sep 01 2025 01: +0,3.631,1795,Revolver Case
Sep 02 2025 01: +0,3.623,1794,Revolver Case
Sep 03 2025 01: +0,3.599,2146,Revolver Case
Sep 04 2025 01: +0,3.569,2180,Revolver Case
Sep 05 2025 01: +0,3.576,3205,Revolver Case
Sep 06 2025 01: +0,3.61,2850,Revolver Case
Sep 07 2025 01: +0,3.593,2164,Revolver Case
Sep 08 2025 01: +0,3.619,3256,Revolver Case
Sep 09 2025 01: +0,3.729,3239,Revolver Case
Sep 10 2025 01: +0,3.758,3201,Revolver Case
Sep 11 2025 01: +0,3.982,7144,Revolver Case
Sep 12 2025 01: +0,4.37,6575,Revolver Case
Sep 13 2025 01: +0,4.287,3242,Revolver Case
Sep 14 2025 01: +0,4.258,3705,Revolver Case
Sep 15 2025 01: +0,4.167,2302,Revolver Case
Sep 16 2025 01: +0,4.18,1838,Revolver Case
Sep 17 2025 01: +0,4.079,3077,Revolver Case
Sep 18 2025 01: +0,3.867,2313,Revolver Case
Sep 19 2025 01: +0,3.804,2050,Revolver Case
Sep 20 2025 01: +0,3.774,1903,Revolver Case
Sep 21 2025 01: +0,3.67,2277,Revolver Case
Sep 22 2025 01: +0,3.726,2792,Revolver Case
Sep 23 2025 01: +0,3.589,2347,Revolver Case
Sep 24 2025 01: +0,3.57,2580,Revolver Case
Sep 25 2025 01: +0,3.579,2533,Revolver Case
Sep 26 2025 01: +0,3.618,2541,Revolver Case
Sep 27 2025 01: +0,3.592,2216,Revolver Case
Sep 28 2025 01: +0,3.559,2075,Revolver Case
Sep 29 2025 01: +0,3.487,2007,Revolver Case
Sep 30 2025 01: +0,3.485,2165,Revolver Case
Oct 01 2025 01: +0,3.45,2080,Revolver Case
Oct 02 2025 01: +0,3.469,2310,Revolver Case
Oct 03 2025 01: +0,3.469,2274,Revolver Case
Oct 04 2025 01: +0,3.433,2434,Revolver Case
Oct 05 2025 01: +0,3.393,2376,Revolver Case
Oct 06 2025 01: +0,3.425,2516,Revolver Case
Oct 07 2025 01: +0,3.47,2661,Revolver Case
Oct 08 2025 01: +0,3.474,2180,Revolver Case
Oct 09 2025 01: +0,3.449,2967,Revolver Case
Oct 10 2025 01: +0,3.452,3307,Revolver Case
Oct 11 2025 01: +0,3.475,2901,Revolver Case
Oct 12 2025 01: +0,3.492,2042,Revolver Case
Oct 13 2025 01: +0,3.508,1982,Revolver Case
